"Site","Year","BandNo1","BandNo2","Outcome","Laying","Hatching","Fledge","AgeMale","AgeFemale","AgeBird1","AgeBird2","ExpMale","ExpFemale","ExpBird1","ExpBird2","PairBond","QLTY"
"NK7-7",1999,"99656430","99607514","DIV",24,50,1,15,12,15,12,0,7,0,7,0,0.888888888888889
"NK7-8",1995,"99608042","99656443","DIV",20,52,1,12,8,12,8,4,3,4,3,1,1
"NK7-8",1998,"99608042","99656443","DEAD",19,37,1,15,11,15,11,7,6,7,6,3,1
"NK7-8",1997,"99656442","99656430","DIV",19,54,1,NA,NA,10,10,NA,NA,5,5,1,1
"NK7-8",2000,"99671520","99608042","DEAD",NA,NA,NA,NA,NA,6,17,NA,NA,0,9,0,1
"NK7-8",1999,"99656442","99608042","DIV",29,60,1,NA,NA,12,16,NA,NA,7,8,0,1
"NK7-8",1992,"99608042","99656443","DIV",27,60,1,9,5,9,5,1,0,1,0,0,1
"NK7-9",1997,"99608042","99656443","SAME",18,51,1,14,10,14,10,6,5,6,5,2,1
"NK7-9",2000,"99610292","99653772","DIV",NA,NA,NA,10,17,10,17,4,9,4,9,1,1
"NK7-9",1999,"99653772","99610292","SAME",40,70,NA,9,16,9,16,3,8,3,8,0,1
"NK7A-1",1998,"99656976","99669155","DEAD",30,NA,0,6,6,6,6,0,1,0,1,0,NA
"NK7A-2",1998,"99653704","99670902","DEAD",20,56,1,NA,NA,13,5,NA,NA,NA,0,0,NA
"NK7A-2",2010,"_1___","99683064","DEAD",44,48,1,13,NA,13,13,8,NA,8,8,NA,NA
"NK7A-4",1999,"99659619","99663279","DEAD",24,58,1,6,5,6,5,1,0,1,0,0,NA
"NK7A-5",2002,"99868090","99683065","DEAD",29,62,1,5,NA,5,5,0,NA,0,0,NA,0.5
"NK7A-5",2010,"99669766","99679956","DEAD",44,49,1,13,4,13,4,1,0,1,0,0,0.5
"NK7A-6",2010,"118600206","996697_7","DEAD",44,60,NA,NA,NA,5,NA,NA,NA,0,NA,NA,NA
"NN1-4",1995,"99610014","99605303","DIV",27,55,0,NA,NA,7,8,NA,NA,0,0,0,NA
"NN1-7",1995,"99650512","99663863","SAME",21,50,1,6,5,6,5,1,0,1,0,0,NA
"NN1-9",1995,"99653183","99652882","DEAD",32,56,1,5,5,5,5,0,0,0,0,0,NA
"NN1A-1",1999,"9965_650","99657_1_","DEAD",18,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1A-18A",1998,"99662658","99663605","DEAD",26,NA,0,4,4,4,4,0,0,0,0,0,NA
"NN1A-19A",1996,"996__566","9965_633","DEAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1A-2",1994,"99650544","99652721","DEAD",28,61,1,5,4,5,4,0,0,0,0,0,1
"NN1A-2A",1996,"99610014","99652721","SAME",21,60,1,NA,NA,8,6,NA,NA,1,2,0,0.5
"NN1A-3",1998,"99605303","99663865","DIV",19,51,1,NA,NA,11,8,NA,NA,3,3,0,1
"NN1A-4",1999,"99610014","99652721","DEAD",22,52,0,NA,NA,11,9,NA,NA,4,5,3,0.6
"NN1A-4",1998,"99610014","99652721","SAME",20,53,1,NA,NA,10,8,NA,NA,3,4,2,0.6
"NN1A-4",1997,"99610014","99652721","SAME",22,57,1,NA,NA,9,7,NA,NA,2,3,1,0.6
"NN1A-6",1997,"99650512","99663863","SAME",57,NA,0,8,7,8,7,3,2,3,2,2,NA
"NN1A-6",1998,"99650512","99663863","DEAD",19,NA,NA,9,8,9,8,4,3,4,3,3,NA
"NN1A-7",1996,"99650512","99663863","SAME",20,54,1,7,6,7,6,2,1,2,1,1,0.4
"NN1B-10",1996,"99601408","78537974","SAME",23,56,1,11,12,11,12,5,NA,5,NA,4,0.625
"NN1B-10",1997,"99601408","78537974","SAME",17,50,1,12,13,12,13,6,NA,6,NA,5,0.625
"NN1B-10",1999,"99601408","78537974","SAME",21,53,1,14,15,14,15,8,NA,8,NA,7,0.625
"NN1B-10",2002,"99609939","99601408","DIV",31,64,NA,14,17,14,17,8,11,8,11,0,0.625
"NN1B-10",1998,"99601408","78537974","SAME",20,50,1,13,14,13,14,7,NA,7,NA,6,0.625
"NN1B-10",1995,"99601408","78537974","SAME",22,55,1,10,11,10,11,4,NA,4,NA,3,0.625
"NN1B-11",1993,"99601408","78537974","SAME",47,53,1,8,9,8,9,2,NA,2,NA,1,0.555555555555556
"NN1B-11",1992,"99601408","78537974","SAME",34,NA,0,7,8,7,8,1,NA,1,NA,0,0.555555555555556
"NN1B-11",1994,"99601408","78537974","SAME",21,53,1,9,10,9,10,3,NA,3,NA,2,0.555555555555556
"NN1B-12",1995,"99653711","99606505","DEAD",24,NA,0,10,8,10,8,NA,3,NA,3,2,0.25
"NN1B-12",1994,"99653711","99606505","SAME",35,57,1,9,7,9,7,NA,2,NA,2,1,0.25
"NN1B-13",1997,"99652599","99656774","DIV",19,52,1,NA,NA,NA,5,NA,NA,NA,0,NA,0.833333333333333
"NN1B-13",1996,"99652598","99663859","DIV",22,56,1,NA,6,NA,6,1,1,NA,1,NA,0.833333333333333
"NN1B-13",1999,"99671511","99652598","DEAD",35,59,1,NA,5,5,5,4,0,0,0,NA,0.833333333333333
"NN1B-14",1996,"99609939","99606505","DEAD",55,NA,0,8,9,8,9,2,4,2,4,0,0.25
"NN1B-14",1994,"99606544","99650580","DEAD",33,NA,0,NA,NA,7,5,NA,NA,2,0,0,0.25
"NN1B-17",1998,"99656956","99652587","SAME",21,50,1,NA,6,6,6,NA,1,1,1,NA,0.25
"NN1B-17",1997,"99656956","99652587","SAME",21,54,0,NA,5,5,5,NA,0,0,0,NA,0.25
"NN1B-17",1999,"99652587","99656956","DIV",20,NA,0,NA,7,NA,7,NA,2,NA,2,NA,0.25
"NN1B-23",1998,"99663692","99663681","DEAD",30,NA,0,4,4,4,4,0,0,0,0,0,NA
"NN1B-4",1998,"78559185","99653709","DEAD",21,54,1,13,13,13,13,NA,NA,NA,NA,3,0.8
"NN1B-4",1997,"78559185","99653709","SAME",20,53,1,12,12,12,12,NA,NA,NA,NA,2,0.8
"NN1B-4",1999,"99653709","7855918_","DIV",25,NA,0,NA,NA,14,NA,NA,NA,NA,NA,NA,0.8
"NN1B-4",1995,"78559185","99653709","SAME",22,55,1,10,10,10,10,NA,NA,NA,NA,0,0.8
"NN1B-4",1996,"78559185","99653709","SAME",23,56,1,11,11,11,11,NA,NA,NA,NA,1,0.8
"NN1B-4B",2000,"99601408","78537974","DEAD",NA,NA,NA,15,16,15,16,9,NA,9,NA,8,0.25
"NN1B-4B",1996,"99656970","99605303","DEAD",36,NA,0,NA,NA,4,9,NA,NA,0,1,0,0.25
"NN1B-5",1991,"785_3794","99653711","DEAD",25,58,1,NA,NA,NA,6,NA,NA,NA,NA,NA,0.9
"NN1B-5",1990,"99653711","78537974","DIV",23,58,1,5,6,5,6,NA,NA,NA,NA,NA,0.9
"NN1B-6",1992,"99606505","99653711","DIV",27,NA,0,NA,NA,5,7,NA,NA,0,NA,0,0.4
"NN1B-8A",1995,"99606504","99608067","DIV",19,55,1,NA,NA,8,12,NA,NA,1,3,0,NA
"NN1B-9",1992,"99608084","99608067","DIV",30,NA,0,4,9,4,9,0,0,0,0,0,0.75
"NN1C-10",1999,"99669185","99656563","DEAD",27,73,NA,NA,NA,7,7,NA,NA,2,2,0,NA
"NN1C-14",1999,"99663561","99659882","DEAD",24,57,1,NA,NA,5,6,NA,NA,0,0,0,NA
"NN1C-2",1997,"99659014","99669180","DEAD",47,59,1,NA,NA,4,5,NA,NA,0,0,0,NA
"NN1C-3",1997,"99653311","99669181","DIV",47,54,1,NA,NA,7,5,NA,NA,0,0,0,NA
"NN1C-4",1999,"99659028","99671523","DEAD",22,23,1,5,6,5,6,0,0,0,0,0,NA
"NN1C-5",1999,"996__103","996__886","DEAD",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN1C-8",1998,"99656624","99661116","DIV",19,55,1,5,6,5,6,0,3,0,3,0,NA
"NN1C-9",1997,"99656563","99669184","DIV",49,69,1,NA,NA,5,5,NA,NA,0,0,0,NA
"NN2-1",1997,"99609985","99654636","SAME",17,50,1,9,6,9,6,3,0,3,0,0,0.0909090909090909
"NN2-1",1996,"99609985","99652922","DEAD",23,NA,0,8,6,8,6,2,0,2,0,0,0.0909090909090909
"NN2-1",1998,"99609985","99654636","DEAD",20,NA,0,10,7,10,7,4,1,4,1,1,0.0909090909090909
"NN2-12",1999,"99661737_?","9960661_","DEAD",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"NN2-14",1992,"78545984","7855860_","DEAD",28,58,1,NA,NA,13,NA,NA,NA,0,NA,NA,1
"NN2-18",1996,"99608084","99662551","SAME",18,NA,0,8,7,8,7,4,1,4,1,1,0.6
"NN2-18",2002,"99662551","99664341","DEAD",29,62,NA,NA,NA,13,7,NA,NA,7,0,0,0.6
"NN2-18",1998,"99608084","99662551","SAME",20,50,1,10,9,10,9,6,3,6,3,3,0.6
"NN2-18",1999,"99608084","99662551","DIV",18,47,0,11,10,11,10,7,4,7,4,4,0.6
"NN2-18",1997,"99608084","99662551","SAME",19,50,1,9,8,9,8,5,2,5,2,2,0.6
"NN2-18",1995,"99608084","99662551","SAME",41,61,1,7,6,7,6,3,0,3,0,0,0.6
"NN2-2",1997,"99606512","99609989","DEAD",17,44,1,10,9,10,9,3,0,3,0,0,0.833333333333333
"NN2-3",1994,"99601441","99608029","DEAD",23,NA,0,14,11,14,11,3,0,3,0,0,0.444444444444444
"NN3-1",1997,"99654888","99660280","DEAD",20,NA,NA,6,4,6,4,0,0,0,0,0,NA
"NN4_(front)-2",2010,"99688029","99695140","DEAD",43,56,1,7,4,7,4,2,0,2,0,0,NA
"NN4-1A",1999,"7855---0","99605594","DEAD",27,NA,0,NA,NA,NA,12,NA,NA,NA,0,NA,NA
"NN4-2",1999,"99663592","99670831","DEAD",22,NA,0,NA,NA,5,6,NA,NA,0,1,0,0
"NN4-3",1998,"99670831","99663992","DEAD",32,65,NA,NA,NA,5,4,NA,NA,0,0,0,NA
"NN4-4",1999,"99664627","99657---","DEAD",27,NA,0,NA,4,4,4,NA,0,0,0,NA,NA
"NN4A-1",1996,"99653993","9965_21_","DEAD",NA,NA,NA,6,NA,6,NA,0,NA,0,NA,NA,0.6
"NN4A-11",2010,"99690308","99684390","DEAD",23,56,1,8,6,8,6,0,0,0,0,0,NA
"NN4A-2",1998,"99654888","99656972","SAME",22,NA,0,7,6,7,6,1,0,1,0,0,0
"NN4A-2",2000,"99656972","99654888","DIV",NA,NA,NA,NA,NA,8,9,NA,NA,2,3,2,0
"NN4A-2",1999,"99656972","99654888","SAME",23,NA,0,NA,NA,7,8,NA,NA,1,2,1,0
"NN4A-2",2002,"99654---","99654888","DEAD",NA,NA,0,NA,NA,NA,11,NA,NA,NA,5,NA,0
"NN4A-3",1994,"99601130","99606154","DEAD",23,NA,NA,9,7,9,7,0,0,0,0,0,0.25
"NN4A-4",2002,"99670-60","996(6)9158","DEAD",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NN4A-9",2010,"99683300","9967_4__","DEAD",54,56,1,8,NA,8,NA,0,NA,0,NA,NA,NA
"NN4B-1",1999,"99664дуо0","99659059","DEAD",27,NA,0,NA,NA,NA,6,NA,NA,NA,0,NA,NA
"NN4B-15",1999,"99669156","99654180","DEAD",24,NA,0,7,8,7,8,0,0,0,0,0,NA
"NN4B-4",1999,"996___548","99656965","DEAD",18,51,1,NA,NA,NA,7,NA,NA,NA,0,NA,NA
"NN5-2",1999,"99660-8-","996___269","DEAD",21,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8
"NN6-A",1993,"996__572","99652428","DEAD",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q2",1993,"99600337","99650011","DEAD",58,NA,0,NA,4,NA,4,NA,0,NA,0,NA,NA
"Q4",2002,"99683071","99683072","SAME",60,63,1,5,5,5,5,0,0,0,0,0,0.578947368421053
"Q4",2005,"99683071","99674836","DIV",46,53,1,8,6,8,6,3,0,3,0,0,0.578947368421053
"Q4",2008,"99695647","99674836","SAME",44,52,NA,7,9,7,9,2,3,2,3,2,0.578947368421053
"Q4",2009,"99695647","99674836","DEAD",24,58,1,8,10,8,10,3,4,3,4,3,0.578947368421053
"Q4",2003,"99683071","99683072","DIV",29,52,1,6,6,6,6,1,1,1,1,1,0.578947368421053
"Q4",1999,"99670764","99663860","DEAD",NA,NA,1,NA,NA,6,9,NA,NA,1,4,0,0.578947368421053
"Q4",1992,"99604217","99601685","DIV",40,74,1,6,7,6,7,1,1,1,1,1,0.578947368421053
"Q4",2006,"99695647","99674836","SAME",45,54,1,5,7,5,7,0,1,0,1,0,0.578947368421053
"Q4",1991,"99604217","99601685","SAME",34,NA,0,5,6,5,6,0,0,0,0,0,0.578947368421053
"Q4",2007,"99695647","99674836","SAME",43,54,1,6,8,6,8,1,2,1,2,1,0.578947368421053
"Q5",1998,"99663860","99670765","DIV",19,NA,0,8,5,8,5,3,0,3,0,0,0.25
"Q5",2003,"99683079","99670765","SAME",33,NA,0,NA,NA,6,10,NA,NA,1,5,1,0.25
"Q5",1995,"99663860","99608844","DEAD",22,53,1,5,7,5,7,0,0,0,0,0,0.25
"Q5",2008,"99683071","99683072","DIV",44,56,NA,11,11,11,11,6,6,6,6,3,0.25
"Q5",2007,"99683071","99683072","SAME",43,58,1,10,10,10,10,5,5,5,5,2,0.25
"Q5",2002,"99683079","99670765","SAME",27,60,1,NA,NA,5,9,NA,NA,0,4,0,0.25
"Q5",2004,"99683079","99670765","DIV",23,NA,0,NA,NA,7,11,NA,NA,2,6,2,0.25
"Q6",2006,"9967_949","996698_6","DEAD",18,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667
"Q11",2003,"99654127","99601685","DEAD",30,53,1,17,18,17,18,12,12,12,12,8,0.45
"Q11",2009,"99685510","118601179","DEAD",29,62,1,9,5,9,5,4,0,4,0,0,0.45
"Q11",2000,"99654127","99601685","SAME",NA,NA,0,14,15,14,15,9,9,9,9,5,0.45
"Q11",1998,"99654127","99601685","SAME",19,NA,0,12,13,12,13,7,7,7,7,3,0.45
"Q11",1996,"99654127","99601685","SAME",18,55,0,10,11,10,11,5,5,5,5,1,0.45
"Q11",2001,"99654127","99601685","SAME",NA,NA,0,15,16,15,16,10,10,10,10,6,0.45
"Q11",2006,"99685510","99601685","DIV",NA,NA,0,6,21,6,21,1,15,1,15,1,0.45
"Q11",1995,"99654127","99601685","SAME",22,NA,0,9,10,9,10,4,4,4,4,0,0.45
"Q11",2002,"99654127","99601685","SAME",27,60,1,16,17,16,17,11,11,11,11,7,0.45
"Q11",2007,"99685510","99697049","DEAD",43,55,1,7,5,7,5,2,0,2,0,0,0.45
"Q11",1999,"99654127","99601685","SAME",21,NA,0,13,14,13,14,8,8,8,8,4,0.45
"Q11",2010,"99685510","99601685","DEAD",43,51,1,10,25,10,25,5,19,5,19,2,0.45
"Q11",1997,"99654127","99601685","SAME",18,NA,0,11,12,11,12,6,6,6,6,2,0.45
"Q11",2005,"99685510","99601685","SAME",46,49,0,5,20,5,20,0,14,0,14,0,0.45
"Q12",2010,"118600237","118601133","DEAD",43,56,1,NA,NA,5,6,NA,NA,0,1,0,0.684210526315789
"Q12",2009,"118601118","118601133","DIV",42,NA,0,5,5,5,5,0,0,0,0,0,0.684210526315789
"Q12",2001,"99667191","99601582","DEAD",23,56,1,16,10,16,10,0,5,0,5,0,0.684210526315789
"Q13",2008,"99659564","99683075","DEAD",45,55,NA,20,11,20,11,15,6,15,6,6,0.722222222222222
"Q13",2011,"99659564","118600238","DEAD",48,56,NA,23,6,23,6,18,1,18,1,1,0.722222222222222
"Q13",2003,"99659564","99683075","SAME",33,NA,0,15,6,15,6,10,1,10,1,1,0.722222222222222
"Q13",2002,"99659564","99683075","SAME",28,61,1,14,5,14,5,9,0,9,0,0,0.722222222222222
"Q13",2006,"99659564","99683075","SAME",47,51,1,18,9,18,9,13,4,13,4,4,0.722222222222222
"Q13",2007,"99659564","99683075","SAME",45,55,1,19,10,19,10,14,5,14,5,5,0.722222222222222
"Q13",2009,"99659564","99667191","DEAD",28,52,1,21,18,21,18,16,13,16,13,0,0.722222222222222
"Q13",2004,"99659564","99683075","SAME",25,58,1,16,7,16,7,11,2,11,2,2,0.722222222222222
"Q13",1996,"99659564","99662___","DEAD",22,52,0,8,NA,8,NA,3,NA,3,NA,NA,0.722222222222222
"Q13",2010,"99659564","118600238","SAME",45,50,1,22,5,22,5,17,0,17,0,0,0.722222222222222
"Q13",2005,"99659564","99683075","SAME",NA,NA,NA,17,8,17,8,12,3,12,3,3,0.722222222222222
"Q14",1991,"78542831","99654141","DEAD",25,68,1,12,5,12,5,NA,0,NA,0,0,0.125
"Q15",2005,"99684937","99671828","DEAD",NA,NA,NA,NA,NA,3,6,NA,NA,0,0,0,0
"Q16",2001,"99676598","99676599","DEAD",23,56,1,NA,NA,6,6,NA,NA,1,1,1,0.611111111111111
"Q16",2007,"99687819","99697025","DIV",46,54,0,4,5,4,5,0,0,0,0,0,0.611111111111111
"Q16",2009,"99687819","99697025","SAME",32,NA,0,6,7,6,7,2,2,2,2,1,0.611111111111111
"Q16",2006,"99683076","99676599","DEAD",52,53,1,9,11,9,11,4,6,4,6,1,0.611111111111111
"Q16",2000,"99676598","99676599","SAME",25,58,1,NA,NA,5,5,NA,NA,0,0,0,0.611111111111111
"Q16",2011,"99687819","99697025","DEAD",45,NA,NA,8,9,8,9,4,4,4,4,3,0.611111111111111
"Q16",2002,"99683076","99676599","DIV",34,67,NA,5,7,5,7,0,2,0,2,0,0.611111111111111
"Q16",2010,"99687819","99697025","SAME",45,50,1,7,8,7,8,3,3,3,3,2,0.611111111111111
"Q17",2004,"99676600","99659560","DEAD",25,57,0,NA,NA,9,16,NA,NA,4,9,0,0.5
"Q17",2000,"99676600","99659563","DIV",35,68,1,NA,NA,5,12,NA,NA,0,7,0,0.5
"Q17",1998,"99667192","99659563","SAME",21,NA,0,10,7,10,7,5,1,5,1,1,0.5
"Q17",1997,"99667192","99659563","SAME",20,53,1,9,6,9,6,4,0,4,0,0,0.5
"Q17",2003,"99676600","99659563","DEAD",40,NA,0,NA,NA,8,15,NA,NA,3,10,2,0.5
"Q17",2002,"99676600","99659563","SAME",34,67,NA,NA,NA,7,14,NA,NA,2,9,1,0.5
"Q17",1999,"99667192","99659563","DEAD",31,NA,0,11,8,11,8,6,2,6,2,2,0.5
"Q19",2008,"99676597","99658352","SAME",44,49,1,13,16,13,16,8,0,8,0,0,0.571428571428571
"Q19",2009,"99676597","99658352","DEAD",23,55,1,14,17,14,17,9,1,9,1,1,0.571428571428571
"Q19",2010,"118601118","99658352","DEAD",43,50,1,6,18,6,18,1,2,1,2,0,0.571428571428571
"Q19",2005,"99676597","__35_","DEAD",47,58,1,10,NA,10,NA,5,NA,5,NA,NA,0.571428571428571
"Q21",2007,"99680539","99685519","SAME",43,60,1,11,7,11,7,6,2,6,2,2,0.625
"Q21",1998,"99656413","99670887","DIV",19,55,1,11,5,11,5,6,0,6,0,0,0.625
"Q21",2010,"99667124","118600242","DEAD",43,58,1,19,5,19,5,0,0,0,0,0,0.625
"Q21",2008,"99680539","99685519","DEAD",44,59,NA,12,8,12,8,7,3,7,3,3,0.625
"Q21",2001,"99680539","99670887","DEAD",24,57,1,5,8,5,8,0,3,0,3,0,0.625
"Q21",1992,"99656413","99656419","SAME",28,61,1,5,5,5,5,0,0,0,0,0,0.625
"Q21",2006,"99680539","99685519","SAME",45,77,NA,10,6,10,6,5,1,5,1,1,0.625
"Q21",1993,"99656413","99656419","DEAD",48,54,1,6,6,6,6,1,1,1,1,1,0.625
"Q21",2005,"99680539","99685519","SAME",46,54,1,9,5,9,5,4,0,4,0,0,0.625
"Q22",2003,"99667193","99682___","DEAD",29,55,1,12,NA,12,NA,7,NA,7,NA,NA,0.473684210526316
"Q22",2006,"99667193","99683078","SAME",45,52,1,15,9,15,9,10,4,10,4,3,0.473684210526316
"Q22",1996,"99667193","99667194","DIV",21,58,1,5,5,5,5,0,0,0,0,0,0.473684210526316
"Q22",1998,"99667193","99667194","SAME",21,72,1,7,7,7,7,2,2,2,2,1,0.473684210526316
"Q22",2011,"99667193","_0113_","DEAD",NA,NA,0,20,NA,20,NA,15,NA,15,NA,NA,0.473684210526316
"Q22",1999,"99667193","99667194","DEAD",23,NA,0,8,8,8,8,3,3,3,3,2,0.473684210526316
"Q22",2005,"99667193","99683078","SAME",47,NA,0,14,8,14,8,9,3,9,3,2,0.473684210526316
"Q22",2009,"99667193","99683078","DEAD",22,52,1,18,12,18,12,13,7,13,7,6,0.473684210526316
"Q22",2007,"99667193","99683078","SAME",45,56,1,16,10,16,10,11,5,11,5,4,0.473684210526316
"Q22",2004,"99667193","99683078","SAME",26,60,1,13,7,13,7,8,2,8,2,1,0.473684210526316
"Q22",2008,"99667193","99683078","SAME",44,NA,NA,17,11,17,11,12,6,12,6,5,0.473684210526316
"Q22",2002,"99667193","99683078","DIV",61,62,NA,11,5,11,5,6,0,6,0,0,0.473684210526316
"Q23",1996,"99656411","99650031","SAME",55,NA,0,9,7,9,7,4,0,4,0,0,0.3
"Q23",1999,"99656411","99609101","DIV",22,NA,0,12,11,12,11,7,1,7,1,1,0.3
"Q23",2008,"99656411","99683080","DEAD",44,55,NA,21,11,21,11,16,6,16,6,6,0.3
"Q23",2010,"99656411","99683030","SAME",43,51,1,23,8,23,8,18,1,18,1,1,0.3
"Q23",2004,"99656411","99683080","SAME",25,59,0,17,7,17,7,12,2,12,2,2,0.3
"Q23",1994,"99656411","99659___","DIV",34,NA,0,7,NA,7,NA,2,NA,2,NA,NA,0.3
"Q23",2005,"99656411","99683080","SAME",47,NA,0,18,8,18,8,13,3,13,3,3,0.3
"Q23",1997,"99656411","99650031","DEAD",18,NA,0,10,8,10,8,5,1,5,1,1,0.3
"Q23",1998,"99656411","99609101","SAME",19,NA,0,11,10,11,10,6,0,6,0,0,0.3
"Q23",2001,"99656411","99609101","DEAD",23,56,1,14,13,14,13,9,3,9,3,2,0.3
"Q23",2009,"99656411","99683030","SAME",26,NA,0,22,7,22,7,17,0,17,0,0,0.3
"Q23",2003,"99656411","99683080","SAME",30,NA,0,16,6,16,6,11,1,11,1,1,0.3
"Q23",2002,"99656411","99683080","SAME",32,65,1,15,5,15,5,10,0,10,0,0,0.3
"Q23",2007,"99656411","99683080","SAME",45,58,1,20,10,20,10,15,5,15,5,5,0.3
"Q23",2006,"99656411","99683080","SAME",21,54,1,19,9,19,9,14,4,14,4,4,0.3
"Q23",2011,"99656411","99683030","DEAD",NA,NA,0,24,9,24,9,19,2,19,2,2,0.3
"Q24",2006,"99671519","99679659","DEAD",45,47,1,12,5,12,5,7,0,7,0,0,0.764705882352941
"Q24",2000,"99671519","99659562","SAME",22,55,1,6,12,6,12,1,7,1,7,1,0.764705882352941
"Q24",2003,"99671519","99659562","DEAD",29,56,1,9,15,9,15,4,10,4,10,4,0.764705882352941
"Q24",2009,"99678101","99679659","DEAD",20,NA,NA,9,8,9,8,3,3,3,3,0,0.764705882352941
"Q24",1999,"99671519","99659562","SAME",23,57,1,5,11,5,11,0,6,0,6,0,0.764705882352941
"Q24",2010,"118600236","99679659","DIV",43,47,1,5,9,5,9,0,4,0,4,0,0.764705882352941
"Q24",2002,"99671519","99659562","SAME",60,63,1,8,14,8,14,3,9,3,9,3,0.764705882352941
"Q24",1993,"84655042","99659562","SAME",47,NA,0,14,5,14,5,NA,0,NA,0,0,0.764705882352941
"Q24",2001,"99671519","99659562","SAME",24,57,1,7,13,7,13,2,8,2,8,2,0.764705882352941
"Q24",1996,"84655042","99659562","DIV",21,53,1,17,8,17,8,NA,3,NA,3,3,0.764705882352941
"Q24",1995,"84655042","99659562","SAME",21,79,1,16,7,16,7,NA,2,NA,2,2,0.764705882352941
"Q24",1994,"84655042","99659562","SAME",22,55,1,15,6,15,6,NA,1,NA,1,1,0.764705882352941
"Q25",1990,"99606053","99602242","DEAD",19,53,1,NA,NA,8,9,NA,NA,NA,NA,NA,0.736842105263158
"Q26",2007,"99669969","99670888","SAME",43,54,1,10,14,10,14,3,9,3,9,3,0.904761904761905
"Q26",1999,"99652526","99670888","SAME",19,52,1,14,6,14,6,NA,1,NA,1,1,0.904761904761905
"Q26",2001,"99652526","99670888","SAME",23,56,1,16,8,16,8,NA,3,NA,3,3,0.904761904761905
"Q26",2004,"99669969","99670888","SAME",22,55,1,7,11,7,11,0,6,0,6,0,0.904761904761905
"Q26",1998,"99652526","99670888","SAME",18,57,1,13,5,13,5,NA,0,NA,0,0,0.904761904761905
"Q26",2003,"99652526","99670888","DEAD",33,50,1,18,10,18,10,NA,5,NA,5,5,0.904761904761905
"Q26",2010,"118601119","99670888","SAME",43,47,1,6,17,6,17,1,12,1,12,1,0.904761904761905
"Q26",2002,"99652526","99670888","SAME",27,60,1,17,9,17,9,NA,4,NA,4,4,0.904761904761905
"Q26",2005,"99669969","99670888","SAME",46,50,1,8,12,8,12,1,7,1,7,1,0.904761904761905
"Q26",2011,"118601119","99670888","DEAD",47,52,1,7,18,7,18,2,13,2,13,2,0.904761904761905
"Q26",2009,"118601119","99670888","SAME",34,64,1,5,16,5,16,0,11,0,11,0,0.904761904761905
"Q26",2006,"99669969","99670888","SAME",45,47,1,9,13,9,13,2,8,2,8,2,0.904761904761905
"Q26",2000,"99652526","99670888","SAME",20,53,1,15,7,15,7,NA,2,NA,2,2,0.904761904761905
"Q26",2008,"99669969","99670888","DEAD",44,49,1,11,15,11,15,4,10,4,10,4,0.904761904761905
"Q27",1998,"99602029","99654142","SAME",19,53,1,17,12,17,12,NA,7,NA,7,7,0.954545454545455
"Q27",1994,"99602029","99654142","SAME",15,48,1,13,8,13,8,NA,3,NA,3,3,0.954545454545455
"Q27",1992,"99602029","99654142","SAME",20,53,1,11,6,11,6,NA,1,NA,1,1,0.954545454545455
"Q27",1996,"99602029","99654142","SAME",13,46,1,15,10,15,10,NA,5,NA,5,5,0.954545454545455
"Q27",1997,"99602029","99654142","SAME",15,47,1,16,11,16,11,NA,6,NA,6,6,0.954545454545455
"Q27",2008,"99602029","99680540","DEAD",44,50,1,27,12,27,12,NA,7,NA,7,7,0.954545454545455
"Q27",2010,"118601116","99680540","SAME",43,49,1,6,14,6,14,1,9,1,9,1,0.954545454545455
"Q27",2004,"99602029","99680540","SAME",23,55,1,23,8,23,8,NA,3,NA,3,3,0.954545454545455
"Q27",2001,"99602029","99680540","SAME",23,56,1,20,5,20,5,NA,0,NA,0,0,0.954545454545455
"Q27",1993,"99602029","99654142","SAME",14,47,1,12,7,12,7,NA,2,NA,2,2,0.954545454545455
"Q27",2005,"99602029","99680540","SAME",46,47,1,24,9,24,9,NA,4,NA,4,4,0.954545454545455
"Q27",1999,"99602029","99654142","DEAD",19,49,1,18,13,18,13,NA,8,NA,8,8,0.954545454545455
"Q27",2003,"99602029","99680540","SAME",29,NA,0,22,7,22,7,NA,2,NA,2,2,0.954545454545455
"Q27",2011,"118601116","99680540","DEAD",45,53,1,7,15,7,15,2,10,2,10,2,0.954545454545455
"Q27",2007,"99602029","99680540","SAME",43,51,1,26,11,26,11,NA,6,NA,6,6,0.954545454545455
"Q27",1991,"99602029","99654142","SAME",15,73,1,10,5,10,5,NA,0,NA,0,0,0.954545454545455
"Q27",2006,"99602029","99680540","SAME",45,50,1,25,10,25,10,NA,5,NA,5,5,0.954545454545455
"Q27",1995,"99602029","99654142","SAME",17,50,1,14,9,14,9,NA,4,NA,4,4,0.954545454545455
